battery,t_bucket,arr,bp,fever,action,q
10,20,0,1,1,0,3,291.20439530921493
10,32,0,1,1,0,1,271.845748017263
10,43,1,0,0,1,6,265.4659604567996
10,12,1,1,1,0,0,264.3092097626241
10,30,1,1,1,1,4,278.56932044551195
10,35,1,0,1,0,2,248.796334794598
10,0,1,1,1,1,4,272.3309176228639
10,22,1,0,1,0,5,286.5936593186401
10,44,1,1,1,1,0,273.5283757275785
10,45,0,0,1,1,1,284.67258602227804
10,54,1,1,1,0,0,259.53190636755096
10,29,1,0,1,0,3,268.71603219971814
10,46,1,0,1,0,0,257.08854456663846
10,9,0,1,1,0,1,276.4865976153763
10,39,1,1,0,1,1,255.59784887847925
10,8,0,0,1,1,3,275.58337996093053
10,31,1,0,1,0,7,284.76305165796316
10,40,1,0,1,0,2,260.0059091429654
10,48,0,0,1,1,5,265.23809554549115
10,5,1,0,1,0,3,285.6886295907712
10,8,0,1,1,1,1,272.38607360478585
10,50,1,0,1,0,2,256.1318634835916
10,6,1,0,1,1,3,273.3872811953448
10,9,1,1,1,1,4,289.07153919387304
10,25,0,0,1,1,6,258.2606122705333
10,29,1,0,0,1,6,267.2898486424104
10,33,1,0,1,0,2,264.67523097529335
10,35,1,1,1,1,6,289.33729330722724
10,46,1,1,1,1,2,271.68867221998374
10,21,0,1,1,0,1,276.2824146134633
10,49,1,0,1,0,6,265.02728861248085
10,2,0,1,1,1,2,283.72995765590866
10,39,0,0,1,1,2,264.36459957477916
10,51,1,0,1,1,7,272.0687703015431
10,37,0,0,0,1,4,248.35169646815945
10,48,1,0,0,1,2,254.2538046678798
10,51,1,0,0,0,1,246.48249438444822
10,0,0,1,1,1,4,250.53975062418726
10,22,1,1,1,1,6,279.749858254313
10,54,1,1,1,0,7,298.32650009137956
10,22,1,0,1,1,7,283.4380293866366
10,46,1,0,1,0,3,272.2561814912359
10,22,0,1,1,1,2,262.95174239851093
10,22,1,0,0,1,1,259.3441634541577
10,8,1,1,0,1,0,248.40324805033703
10,35,0,0,1,1,0,256.7485291506073
10,43,0,0,1,0,3,264.0710053994765
10,33,0,0,1,0,4,256.342832888461
10,52,0,1,1,1,2,258.9669122069516
10,7,1,1,1,1,4,276.8178258837065
10,14,1,0,0,1,0,257.8965526214918
10,22,0,1,1,0,1,269.34885832921196
10,32,1,1,1,0,7,306.3407194962671
10,34,1,1,0,1,4,271.1271723656985
10,43,1,1,1,1,5,293.9549582500131
10,5,0,1,1,1,2,291.12331545384234
10,0,1,1,1,0,5,288.15018597883284
10,42,0,1,1,1,5,261.343637250067
10,55,0,1,1,1,6,266.27643577598485
10,16,0,0,1,1,0,259.94992235012563
10,26,1,0,1,1,5,292.0717910072661
10,27,0,1,0,1,5,250.40060205454037
10,51,0,1,1,1,0,253.89795569317917
10,31,0,1,0,1,3,274.82793002769586
10,33,1,0,0,1,1,263.1152984498404
10,30,0,0,1,1,7,267.78350907957457
10,33,0,1,1,1,3,277.82103957671995
10,23,0,1,1,1,3,287.0819003979123
10,56,1,1,0,1,0,253.32263562569406
10,22,1,1,1,0,6,292.8593494774236
10,47,0,1,1,0,6,277.6350983320446
10,32,1,1,0,1,3,272.06232811555697
10,33,0,0,1,1,4,258.25895532239787
10,37,1,0,1,1,7,269.864595323019
10,43,1,0,1,0,3,271.0537159601465
10,50,1,1,1,0,1,270.37229971229027
10,18,0,0,1,1,5,264.42169712042335
10,9,0,1,1,0,4,255.8044541619102
10,32,1,0,0,0,0,259.26570016050334
10,41,0,1,1,0,6,272.78439024641216
10,0,0,1,1,1,5,261.03108096773195
10,26,0,1,1,0,0,254.35419998549364
10,32,0,1,1,1,5,278.35186737015755
10,41,1,1,1,1,3,289.8682332575616
10,55,1,0,0,1,0,247.59543045017298
10,23,1,1,1,0,2,265.0587405954901
10,30,1,1,1,0,6,287.1660475601527
10,33,1,0,1,0,7,295.50348055981453
10,46,0,0,1,1,1,265.71306633543065
10,13,1,1,1,1,5,292.0396158957792
10,24,0,1,1,0,3,295.28167122824425
10,28,0,1,1,1,1,272.5317285664662
10,59,1,0,0,1,3,243.43290639364096
10,31,1,0,1,1,5,277.2211528955415
10,47,1,0,1,0,7,271.4481959095634
10,1,1,1,1,0,7,292.69472927879434
10,31,0,1,1,1,4,258.91124502516476
10,48,1,0,1,0,5,284.3687935586973
10,53,1,0,1,0,5,295.9593191314253
10,8,1,0,1,0,6,271.3222641700493
10,38,1,1,1,1,0,265.60159617396016
10,40,1,1,0,0,1,264.1175040153898
10,13,1,0,0,1,2,243.77356598867132
10,30,0,0,1,1,3,272.6057735786614
10,0,1,1,1,0,4,274.83649171360446
10,20,1,1,0,1,5,274.7395370829312
10,29,0,0,1,1,4,256.6235851631378
10,1,0,1,1,1,4,248.63459450150017
10,18,0,1,1,0,4,250.2787242074204
10,22,1,0,1,0,2,259.77696091066315
10,23,0,0,1,1,2,257.07652053329343
10,26,1,1,1,0,4,262.1673012428878
10,54,1,0,1,0,5,277.33762146899056
10,55,0,0,1,1,2,244.96238536827138
10,37,1,1,1,0,3,297.4220309696986
10,38,1,0,1,1,0,255.05336869883286
10,47,1,0,1,1,4,273.09263655265386
10,14,1,0,1,1,1,267.5678503366119
10,37,1,1,1,0,1,283.58832014856915
10,31,1,0,1,0,5,285.3050998564083
10,36,0,1,1,1,7,285.48513610413
10,51,0,1,1,0,1,260.5138776852024
10,39,1,1,1,1,4,279.07844192139095
10,45,0,1,1,1,5,260.27881379385485
10,38,1,1,0,1,4,275.1719211462649
10,48,1,1,1,0,2,265.67527971038686
10,27,0,0,1,0,2,257.86723264913667
10,31,0,1,1,1,7,284.16440726770236
10,7,0,1,1,1,4,263.75825730180765
10,7,1,1,1,0,7,304.33754513790245
10,17,0,0,1,1,4,257.99461385210395
10,26,1,1,1,0,1,260.63622236138815
10,10,0,1,1,1,6,287.12082767186683
10,11,1,1,1,0,0,291.731179851326
10,12,1,1,1,1,2,275.15700521979176
10,57,0,0,1,0,2,253.09093817916403
10,3,0,0,1,1,6,263.0564363606872
10,9,0,0,1,1,4,253.59138813042813
10,29,1,1,1,0,1,280.02578350857624
10,50,1,1,0,0,3,272.19762548461614
10,52,1,1,1,0,1,269.16890855029277
10,5,1,1,1,0,6,299.65793625864507
10,22,1,0,0,1,2,258.96266029999657
10,23,1,1,0,1,5,283.24607502788007
10,17,1,1,0,1,5,279.1786441955279
10,51,1,1,0,0,6,285.5412930145017
10,4,1,1,0,1,5,275.79331032177373
10,5,0,1,1,1,3,298.30841226210424
10,28,0,1,1,1,4,256.75684058531215
10,34,0,1,1,1,7,281.9562826354478
10,55,0,1,1,0,0,254.1105659480433
10,32,0,1,1,1,3,287.4628893469328
10,36,1,0,1,0,4,268.2907796063929
10,43,1,0,0,1,1,252.37580658619675
10,49,1,0,1,1,1,287.4518794021891
10,8,0,0,1,0,2,258.164184515007
10,59,0,0,1,1,2,259.0340521039814
10,5,0,0,1,0,7,270.6574183830608
10,28,0,0,1,0,5,273.3807206916262
10,16,0,1,1,1,5,274.4063042453535
10,9,1,0,1,0,1,268.5664552725306
10,29,0,0,1,0,2,249.27504060615712
10,35,1,0,1,1,7,279.6166532728237
10,43,1,0,1,0,5,290.98957832365
10,37,0,0,1,1,7,269.6597346485614
10,3,1,0,1,1,0,257.2107915530758
10,21,1,0,1,0,6,275.376381920311
10,0,1,1,1,0,2,274.4632309103121
10,11,1,0,1,0,6,276.2743184488427
10,29,0,1,1,1,3,286.4512920219002
10,42,1,1,1,0,3,294.8979780243793
10,52,1,1,1,0,3,284.4713803703398
10,50,0,0,1,0,2,258.098980866395
10,56,1,1,1,1,1,257.6956112923901
10,35,1,1,0,1,4,274.5155827583906
10,22,1,0,0,0,1,254.51502894770638
10,58,1,0,1,1,1,269.3428404796257
10,12,0,1,0,1,3,273.489711572808
10,27,0,1,1,0,2,259.3885660055942
10,42,1,1,0,1,0,256.1164726316305
10,43,1,0,0,1,3,250.36564309403613
10,2,0,1,1,0,6,269.6893385241966
10,22,1,1,1,0,2,275.67966517448633
10,2,1,1,1,1,0,260.86280331043065
10,13,0,0,1,1,5,261.5640074749893
10,2,0,1,1,1,7,283.79465645986545
10,20,1,0,1,0,5,280.72820706246546
10,56,0,1,0,1,7,271.47393203222396
10,14,0,1,1,1,3,287.2417117526253
10,57,1,1,1,0,5,278.4715089938926
10,26,1,1,0,1,0,258.6373584670085
10,22,0,0,1,1,4,254.4986707250713
10,52,1,0,1,1,0,253.48559578793288
10,33,0,1,1,1,6,260.62060888557073
10,54,1,1,1,1,2,274.2628200897265
10,4,0,0,1,1,7,270.824352548139
10,26,0,1,1,1,1,267.374869944853
10,27,0,1,1,1,5,285.0715776120958
10,58,1,1,0,1,2,273.01261242486845
10,29,0,1,1,0,4,250.37209163079234
10,49,0,0,1,1,1,265.483866108628
10,13,0,1,1,1,0,262.38782520269615
10,57,1,1,1,1,5,289.49656130349365
10,16,1,0,1,1,5,279.81587727205283
10,4,1,1,0,1,0,270.4733937240629
10,20,1,1,0,1,0,260.7325527494139
10,32,1,0,1,0,5,291.8884387093863
10,2,0,0,1,1,1,260.12741433630976
10,23,1,1,1,0,0,246.64661456828316
10,26,1,1,0,0,3,277.15184405933326
10,9,1,1,1,0,6,303.48419847373845
10,17,0,1,1,1,4,253.47173075134475
10,22,1,1,0,1,6,284.6160981207068
10,23,1,0,0,1,6,262.23846550234003
10,34,1,0,0,1,1,261.2867975868497
10,36,0,0,1,1,3,264.92889098218035
10,9,1,1,1,1,7,311.6658634519297
10,42,1,0,1,1,6,261.43929413324895
10,21,1,0,1,1,0,251.46443832121204
10,35,0,0,1,0,3,265.5511383722893
10,44,0,1,1,1,6,265.98847602666643
10,39,0,1,1,1,1,269.7281753564705
10,5,1,1,0,1,1,263.366384179346
10,19,0,1,1,1,7,276.65087826980573
10,48,1,1,0,1,2,267.7361444780922
10,12,1,0,0,1,3,249.96311430187174
10,17,0,1,1,1,2,270.45948745534486
10,28,1,0,1,1,5,288.8911321236537
10,38,0,1,1,0,0,254.01542589521497
10,30,1,1,1,1,6,295.386280860304
10,36,1,1,1,0,1,268.7469773047854
10,20,1,0,0,1,6,269.39474828024584
10,48,0,0,1,0,6,254.9410474257735
10,55,1,1,1,0,4,277.68796821316084
10,31,1,1,1,1,0,269.8982660837274
10,46,1,1,1,1,3,286.84133420224833
10,26,1,1,1,1,5,288.04696753270724
10,58,1,0,1,0,1,265.54933942789694
10,51,1,1,1,0,4,262.9413650638198
10,0,0,0,1,1,6,258.2574034120065
10,41,0,1,1,1,0,274.17162292790925
10,49,1,1,0,1,5,265.28322704959527
10,10,1,1,0,1,0,270.7358803700265
10,35,1,1,1,1,5,289.08483579205244
10,44,0,1,1,0,0,263.3496940551395
10,7,1,0,1,0,6,275.46366192597407
10,3,0,1,1,1,7,289.2340273029069
10,36,1,1,1,1,6,295.72818842434634
10,43,0,0,1,1,2,255.6015958955927
10,49,0,1,1,0,2,257.82864117967927
10,5,1,0,0,1,6,278.46359284082496
10,26,1,0,1,1,2,259.8700354656026
10,7,1,0,1,0,3,275.986537525272
10,56,1,0,1,1,3,273.2187571468433
10,18,1,0,1,1,2,249.37172579714928
10,33,1,1,1,0,4,263.81718888351435
10,9,1,0,0,1,4,268.84288473571274
10,41,1,0,1,1,5,292.57447959431784
10,10,1,1,1,0,4,256.5099465626085
10,14,1,0,1,0,2,246.16556504727765
10,5,1,0,1,1,2,251.3510822602649
10,16,0,0,0,1,3,256.59781665449856
10,4,0,1,1,1,1,262.1880155376108
10,14,1,1,0,1,2,274.67546205896
10,25,0,1,1,1,2,266.59240773988614
10,49,0,1,1,1,5,257.07693378351064
10,24,1,1,0,1,1,259.2539356643286
10,25,1,0,1,1,4,274.35214686072425
10,40,1,1,1,0,1,260.98108405352247
10,16,1,1,1,1,5,286.36098685986786
10,30,1,0,1,0,6,271.73892959891464
10,16,1,1,1,0,1,266.01124725735997
10,7,0,1,1,1,2,278.13366570581945
10,49,0,1,1,0,4,243.4258995081664
10,13,1,0,1,0,4,284.2112316997966
10,21,1,1,1,0,0,253.49627459693463
10,35,0,1,1,1,4,252.762818012197
10,29,1,1,1,1,6,282.0071197827921
10,23,1,1,1,1,6,281.06654191488116
10,5,1,1,1,0,3,297.56017853653486
10,7,1,0,0,0,3,254.00624911530662
10,33,1,0,1,0,5,294.254352359803
10,5,1,1,0,1,0,263.19807593053974
10,54,0,0,1,1,5,274.2151693768914
10,56,1,1,1,0,4,271.09278715458527
10,3,1,0,1,1,4,271.21125789943096
10,8,1,1,1,1,5,277.460364640231
10,23,1,1,1,1,2,267.76363771375645
10,9,0,1,1,1,7,277.33713670828405
10,23,0,1,1,0,0,259.16872768823873
10,27,0,1,1,1,7,294.6071395309832
10,4,0,0,1,1,1,271.9857992257495
10,28,1,1,0,1,4,279.99915718140363
10,59,1,1,1,0,6,279.89711039690656
10,27,1,1,1,0,5,298.1709916917613
10,28,1,0,1,1,3,276.9746993366461
10,20,1,0,1,1,5,293.35320271496687
10,40,0,1,1,1,0,259.0804613619803
10,47,0,0,1,1,3,266.3930234063272
10,6,1,0,1,0,6,272.3383978251665
10,10,1,0,1,1,0,262.9448393255515
10,51,0,1,1,0,6,261.7520113994631
10,55,1,0,1,0,4,267.67107793332326
10,22,1,1,1,1,4,264.71465072554713
10,15,0,1,1,1,6,265.2556384789297
10,40,0,1,1,1,2,272.47871067902395
10,32,0,0,1,1,3,267.59713931067563
10,58,0,1,1,0,6,270.7367259947655
10,3,1,1,1,0,6,289.2330808035293
10,55,1,1,0,0,4,270.5485762613029
10,58,1,1,0,0,1,252.59476278768827
10,27,1,0,1,0,4,285.79097555933333
10,7,0,0,1,1,7,274.521113697927
10,53,0,1,1,1,3,288.67904649921184
10,7,0,0,1,1,1,274.5410653742659
10,12,0,0,1,1,5,263.4128626950551
10,25,1,1,1,0,6,286.95269448764947
10,32,0,1,1,0,3,287.3642836854709
10,58,0,1,1,0,3,287.3950378940677
10,50,1,1,1,1,3,294.0339650210006
10,10,0,0,1,1,4,258.32983217066396
10,41,1,1,1,0,3,287.4151506725669
10,54,0,0,1,1,7,274.93232051676875
10,6,0,0,1,1,1,271.8549122016589
10,15,1,0,0,1,4,271.6358739385495
10,43,1,1,1,0,5,284.78117922484
10,23,1,0,1,0,5,279.28210679456754
10,48,0,1,1,1,1,265.72190023472507
10,0,1,1,0,1,1,252.4036996402339
10,30,1,1,1,1,5,297.1074856324473
10,35,1,0,1,0,1,266.0191723302571
10,16,0,1,1,0,5,268.6176121888822
10,6,1,1,1,0,7,298.34811777448505
10,22,1,0,1,0,4,273.5240505461499
10,44,1,1,1,1,4,289.3089793238083
10,45,0,0,1,1,6,272.65021994879686
10,9,0,1,1,0,0,257.87381957877756
10,30,1,1,0,1,0,266.64179537348065
10,59,0,1,1,1,6,264.3575608611742
10,11,1,1,1,1,0,266.24477033006565
10,9,0,1,1,1,6,270.729215898162
10,35,1,1,1,1,4,272.25886956263
10,46,1,1,1,1,6,286.06201387049117
10,57,0,1,1,1,4,257.3695565240948
10,59,1,0,1,0,5,275.19208900290204
10,45,1,1,1,0,4,273.3530318027322
10,9,1,0,1,1,5,292.69239848637926
10,52,0,0,1,1,5,252.33973595322232
10,0,0,1,1,1,7,275.5421630010118
10,2,0,1,1,0,5,270.41354546896355
10,22,0,1,1,1,0,247.8204256160887
10,41,1,1,0,1,0,254.1898281213467
10,48,1,0,0,1,3,253.23834492187714
10,6,1,0,1,1,7,285.36680652272037
10,55,0,1,1,1,3,285.08345604728976
10,32,1,0,1,0,1,278.7657872478405
10,41,1,0,1,1,1,280.83793571872286
10,6,1,1,1,1,2,282.79887405897546
10,48,0,1,1,0,6,283.9995811449979
10,59,1,0,1,1,0,260.43056596318115
10,52,0,1,1,1,4,243.31888520328613
10,45,1,0,1,0,7,275.1467223752025
10,6,0,0,1,1,0,258.4032913904551
10,28,0,0,1,1,1,266.362184110833
10,32,1,1,1,0,6,294.60504286140286
10,5,0,1,1,1,4,272.51443617244513
10,47,0,1,1,1,5,260.86700843475586
10,9,0,1,1,1,2,267.35475826448294
10,11,1,1,0,1,5,275.894462264781
10,36,1,0,1,0,5,279.9535257218868
10,49,1,0,1,1,2,271.6286381110245
10,45,1,0,1,1,0,245.37421865883812
10,37,1,0,1,1,6,261.4735137478704
10,47,1,1,0,1,0,252.58209146638757
10,18,0,0,1,1,7,265.68627724351114
10,51,0,1,1,1,6,265.67317239510163
10,35,0,0,0,1,7,251.24988478749964
10,38,1,1,1,0,4,274.3798613319786
10,7,1,1,1,1,0,261.43646051356194
10,39,1,1,0,1,6,284.48951084985214
10,57,1,0,1,1,1,262.9382912329565
10,18,1,1,1,0,7,297.7027630045368
10,52,0,0,1,0,2,250.22308333384296
10,30,1,1,1,0,1,270.20148141345095
10,46,0,1,1,1,4,248.60029464892398
10,20,1,0,1,0,0,258.36722656011506
10,28,0,1,1,1,5,274.14287236660107
10,42,1,0,1,0,4,268.2733668429628
10,26,1,1,1,0,7,288.5756510056397
10,40,0,1,1,0,7,281.75892544583127
10,14,1,0,1,1,2,253.47217778097985
10,27,1,1,1,0,4,285.7114022673603
10,1,1,0,1,1,7,288.06378394643406
10,11,1,1,1,1,7,308.1545154622255
10,36,0,1,1,1,6,271.8040864909139
10,20,0,1,1,1,7,288.6400977790391
10,39,1,1,1,1,0,263.9686790293589
10,40,0,0,1,1,2,261.0899947694771
10,47,1,1,0,1,2,267.6975044416854
10,5,1,1,0,1,2,278.7080961356521
10,48,1,1,1,0,0,253.96034981877935
10,21,1,0,1,0,5,284.7480565126945
10,41,1,0,0,1,2,253.79387407943503
10,7,1,1,1,0,5,286.5752676569921
10,11,1,1,1,0,4,308.53956066744865
10,29,1,1,1,0,5,294.472225239708
10,18,0,1,1,1,5,261.2080066870546
10,23,1,1,0,1,2,283.70599480834204
10,26,1,0,1,0,7,280.91063026425843
10,4,1,1,1,0,1,279.2342409180937
10,28,0,1,1,1,2,273.91782665906277
10,49,1,0,1,0,1,261.768287478066
10,51,0,0,1,1,3,272.20719787873776
10,10,1,1,0,0,4,267.8678662514124
10,18,1,1,0,1,5,275.66476130887656
10,19,1,1,0,1,7,280.55517696045274
10,50,0,0,1,1,2,257.7768983506796
10,30,0,1,1,1,5,283.2269816473705
10,43,0,0,1,1,4,255.38099741655026
10,50,0,1,1,1,2,291.1906548729592
10,41,0,0,1,1,5,262.817836952689
10,24,1,1,0,1,0,259.3898931462032
10,49,1,1,1,0,4,270.3431212155056
10,27,1,0,0,1,4,272.00167158843783
10,39,0,1,1,0,0,259.32949906871653
10,56,1,1,1,1,3,274.15097253603665
10,35,1,1,0,1,7,284.7489503904755
10,58,0,0,1,1,4,250.59954274306634
10,58,0,1,1,1,4,244.631287356113
10,42,1,1,0,1,1,255.7371015166316
10,2,0,1,1,0,4,253.3535364789744
10,25,1,0,1,1,1,273.6916614038889
10,37,0,0,1,1,1,267.15043157837613
10,2,1,1,1,1,7,303.4658036431602
10,12,1,0,1,0,7,277.1167329327458
10,58,0,0,1,1,3,263.7741595469944
10,29,1,0,0,1,2,263.1338677110203
10,35,1,1,0,1,1,266.4481456416048
10,23,1,1,1,0,5,279.77660550409007
10,35,1,1,0,1,6,290.0063688139786
10,52,1,0,1,1,1,271.57053748941723
10,42,1,1,0,1,7,281.5755666679213
10,21,1,1,0,1,1,249.31929728040376
10,26,0,1,1,1,0,249.88511897321055
10,31,1,0,1,1,1,266.83153860960937
10,15,1,1,0,1,1,262.5055217015928
10,22,0,1,1,0,3,276.9934058745739
10,21,0,1,1,1,3,286.2263587602536
10,49,0,0,1,1,5,264.7984037095044
10,35,1,0,1,1,2,252.24777350951217
10,21,0,0,1,1,4,255.356340670008
10,52,1,1,1,0,0,253.03348169980697
10,54,1,0,1,1,3,279.2755061882125
10,3,1,0,1,0,2,255.50294909461346
10,56,0,0,1,1,6,254.5287799152586
10,47,1,1,0,0,3,268.1172291275021
10,48,1,0,1,1,1,267.3785583021098
10,7,1,1,1,0,4,277.53622372531134
10,8,1,0,1,1,2,258.7365759497574
10,9,1,1,1,1,3,300.06608588225225
10,39,1,0,1,1,7,279.4485881736556
10,42,1,0,1,1,4,263.1277512559264
10,48,0,1,1,0,7,296.0325155490019
10,21,1,0,1,1,5,284.50332317952825
10,32,0,0,1,0,1,261.8323743300022
10,44,0,1,1,1,5,260.7762996127503
10,53,1,0,1,1,2,292.3188474005451
10,23,1,0,0,1,4,262.03999590070435
10,37,1,1,1,1,4,273.98084397471644
10,13,0,1,1,1,4,260.28448704682194
10,7,1,0,1,1,3,266.9922001684544
10,21,0,1,1,1,2,273.06102413569323
10,47,1,1,0,1,3,267.52160580885766
10,28,1,0,1,1,7,292.0037729730469
10,41,0,0,1,1,2,252.022674217521
10,14,1,1,1,1,1,265.59426891222915
10,38,1,0,1,1,1,270.59084222684083
10,37,0,1,1,0,4,257.49205594435705
10,55,1,1,1,0,5,291.9308966607025
10,3,1,0,1,0,4,269.0037157308667
10,10,0,1,1,1,2,294.6053858555276
10,26,1,1,1,1,1,272.4320423207749
10,56,1,1,1,1,0,244.53878193445286
10,26,0,1,1,0,6,271.561488584579
10,3,1,1,0,1,7,277.07604774243856
10,19,1,1,0,1,3,262.84035767718814
10,43,1,0,1,1,2,246.83662363499297
10,2,1,0,1,1,3,280.33998139131234
10,9,1,1,1,0,1,286.70228854060247
10,19,1,0,0,1,4,274.92715265957156
10,15,1,1,1,0,2,273.16135446382015
10,3,0,1,1,1,2,272.2993586973013
10,49,0,1,1,0,1,257.7064580613382
10,43,1,1,1,1,2,281.72939280663013
10,43,0,1,1,1,5,271.6398538957857
10,18,1,0,1,1,5,278.5206159524699
10,12,1,0,1,1,1,282.16619005392255
10,14,1,0,1,0,1,269.222714914046
10,2,0,1,0,1,5,261.96901240992156
10,24,1,0,1,0,4,272.81869809291135
10,25,0,1,1,1,5,264.5040151436434
10,25,1,0,1,1,2,258.6713478393755
10,8,1,1,1,0,0,255.93588950463416
10,21,0,0,1,0,6,250.1464199386607
10,11,0,0,1,1,0,256.11073183282355
10,30,0,1,1,1,3,295.83901829181866
10,35,0,1,1,1,3,279.4220816938953
10,23,1,1,1,1,0,251.53730551632844
10,6,0,1,1,1,2,268.9076940247318
10,46,1,1,1,0,0,257.26190843122066
10,50,1,0,1,1,2,252.43185378036293
10,10,0,0,1,1,3,269.9306035927555
10,13,0,0,1,0,1,264.75310522565
10,21,1,1,1,1,7,297.30058679628524
10,59,1,1,1,0,3,283.4433887422883
10,45,0,0,1,1,0,271.963701560317
10,47,1,1,1,1,0,245.17243796476404
10,5,1,1,1,1,7,298.7758353885666
10,21,1,1,0,1,0,247.3601888779485
10,10,1,0,1,1,4,284.05078223831316
10,2,0,0,1,1,4,248.45399020644817
10,11,1,0,1,1,0,252.9751256466086
10,52,1,1,0,1,5,272.05940378046125
10,22,1,1,1,1,7,292.66218597160287
10,28,1,1,1,1,4,267.58244481789137
10,34,0,1,1,0,0,247.14906377126212
10,52,0,0,1,0,3,262.94127976235126
10,56,0,1,1,1,0,248.1071096721843
10,18,0,0,1,1,2,251.82006960982196
10,20,1,1,1,0,7,301.97901306659827
10,31,1,0,0,1,7,265.00738376083774
10,25,1,1,1,0,7,302.24349438256223
10,36,1,1,1,0,3,282.7899514427494
10,49,0,1,1,1,1,256.0852016407971
10,23,1,0,1,0,7,277.5618379733581
10,32,0,1,1,0,4,259.58202005100696
10,48,0,1,1,1,3,279.0516798481484
10,5,0,0,1,1,3,268.44814280293195
10,35,1,0,1,0,0,248.59544222474779
10,40,1,0,1,0,7,283.18324731489463
10,46,1,1,1,0,1,273.58671918732495
10,0,1,1,1,1,3,285.2752842372639
10,44,1,1,1,1,1,290.47942567386946
10,54,1,1,1,0,3,287.0766801753423
10,26,0,0,1,1,6,256.66326218577694
10,29,1,0,1,0,1,271.5267082962523
10,42,1,1,1,1,4,276.8251177737643
10,30,1,1,0,1,3,297.65290878232497
10,38,1,0,0,1,4,271.4175372178687
10,9,1,0,1,1,3,281.9948963420442
10,52,0,0,1,1,4,242.78418230555593
10,22,1,1,1,1,5,280.30906685291546
10,38,1,0,1,1,2,255.46727277679477
10,54,1,1,1,0,2,269.895235597244
10,13,1,1,0,1,5,261.95600602424895
10,44,0,1,1,0,2,282.756034245776
10,6,1,0,1,1,4,274.2150784216028
10,2,1,1,1,0,6,278.37856225713597
10,24,1,0,1,0,7,280.3986336005536
10,24,0,0,1,1,1,265.75802045625386
10,59,1,0,1,1,1,275.9128419684005
10,52,0,1,1,1,5,256.3065133502958
10,32,1,1,1,0,2,280.2844911959703
10,5,0,1,1,1,6,289.8476478573171
10,15,1,0,1,0,6,273.3494734768551
10,33,0,1,1,1,7,276.18185767659054
10,39,0,0,1,1,1,271.37453372120825
10,45,1,0,1,1,3,263.3211785619942
10,37,1,0,1,1,4,257.8470587413579
10,58,1,0,1,1,5,284.36535992012904
10,34,0,1,1,0,3,276.2965560327819
10,51,0,1,1,1,1,275.53334944867095
10,7,1,1,1,1,5,292.60459413158947
10,17,1,1,1,0,0,261.4734554610897
10,41,1,1,1,1,1,272.18778475331885
10,48,0,0,1,1,0,255.87874872128373
10,31,1,0,1,1,7,279.88342543328554
10,1,1,1,1,0,3,281.7248018845112
10,22,0,0,1,0,5,270.91794992222617
10,1,1,1,0,1,7,276.98821087726446
10,47,1,0,1,1,1,272.7845524046759
10,12,0,0,1,0,5,262.8902681545166
10,59,0,1,1,1,3,277.7883613162928
10,1,1,0,1,1,5,288.38041178713473
10,51,0,1,1,0,0,244.6793314969915
10,39,1,1,1,1,2,278.6116187553427
10,1,0,1,1,0,4,254.81056975747725
10,7,0,1,1,1,5,277.58622539381923
10,26,1,1,1,0,5,275.17885031760534
10,11,1,1,1,0,1,307.47207218192085
10,5,1,1,1,0,7,311.45421510655655
10,23,1,1,0,1,6,296.9293441402916
10,43,0,1,1,0,4,253.84187104151405
10,26,1,0,1,0,6,269.05771325758235
10,4,1,1,1,0,6,294.3698278356167
10,5,0,1,1,1,1,289.3201032490222
10,34,0,1,1,1,3,279.7012715244025
10,12,1,0,1,1,4,281.9362413332667
10,39,1,1,1,0,2,281.77364153347384
10,56,1,0,1,1,1,266.27792006266674
10,58,1,1,1,0,5,288.66790029580346
10,4,1,0,1,0,5,283.82798998217686
10,15,1,0,1,1,3,280.70357820865235
10,29,1,0,1,1,6,280.9925412565443
10,7,1,0,1,1,7,283.9502114330727
10,16,0,1,1,1,1,274.7339577675813
10,53,0,0,1,0,3,263.21231912347923
10,49,1,1,1,0,7,300.0880002339348
10,29,0,1,1,1,1,277.3455251033371
10,35,0,0,1,0,6,256.2538184140511
10,1,0,1,1,1,5,265.9039524480544
10,42,1,0,1,0,5,279.5420410849034
10,53,1,1,1,0,1,269.4547375661434
10,25,1,0,1,1,5,286.5200838775717
10,2,1,1,1,1,1,276.1763532786678
10,5,0,0,1,1,5,269.67471517471677
10,13,1,1,1,0,4,273.44333157797513
10,30,1,1,1,0,5,287.0366872321805
10,2,0,1,1,1,5,271.61333572491816
10,11,1,1,0,0,2,279.3997695106251
10,6,1,1,1,0,3,285.7221124929539
10,21,0,0,1,1,7,269.66575469856286
10,52,1,1,1,0,5,286.0162033372717
10,16,1,0,1,1,3,267.78437584476603
10,47,1,1,1,0,6,298.39602363501
10,48,1,0,1,1,7,278.1583854776858
10,8,1,0,1,1,6,279.32783252058056
10,16,0,1,1,0,4,250.97384912277164
10,31,0,1,1,1,5,271.592015185097
10,7,0,1,1,0,4,252.52893039878418
10,12,1,1,1,1,5,288.92049586128763
10,7,1,0,1,1,5,287.5485243363447
10,32,1,0,1,1,5,292.1878767223208
10,51,1,1,1,0,7,289.40499779147206
10,29,1,1,1,1,7,295.0738085022395
10,41,0,1,1,1,5,288.6037892954198
10,35,1,1,1,1,1,272.98329345641224
